from_file,from_label,from_pkg,field_num,field_label,to_file,to_label,to_pkg
162.5,FEE BASIS INVOICE,FEE BASIS,36.32,POA19,161.94,PRESENT ON ADMISSION,(unpackaged)
162.5,FEE BASIS INVOICE,FEE BASIS,36.4,ICD20,80.0,ICD DIAGNOSIS,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,36.42,POA20,161.94,PRESENT ON ADMISSION,(unpackaged)
162.5,FEE BASIS INVOICE,FEE BASIS,36.5,ICD21,80.0,ICD DIAGNOSIS,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,36.52,POA21,161.94,PRESENT ON ADMISSION,(unpackaged)
162.5,FEE BASIS INVOICE,FEE BASIS,36.6,ICD22,80.0,ICD DIAGNOSIS,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,36.62,POA22,161.94,PRESENT ON ADMISSION,(unpackaged)
162.5,FEE BASIS INVOICE,FEE BASIS,36.7,ICD23,80.0,ICD DIAGNOSIS,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,36.72,POA23,161.94,PRESENT ON ADMISSION,(unpackaged)
162.5,FEE BASIS INVOICE,FEE BASIS,36.8,ICD24,80.0,ICD DIAGNOSIS,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,36.82,POA24,161.94,PRESENT ON ADMISSION,(unpackaged)
162.5,FEE BASIS INVOICE,FEE BASIS,36.9,ICD25,80.0,ICD DIAGNOSIS,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,36.92,POA25,161.94,PRESENT ON ADMISSION,(unpackaged)
162.5,FEE BASIS INVOICE,FEE BASIS,39.0,ADMITTING DIAGNOSIS,80.0,ICD DIAGNOSIS,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,40.0,PROC1,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,41.0,PROC2,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,42.0,PROC3,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,43.0,PROC4,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.0,PROC5,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.06,PROC6,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.07,PROC7,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.08,PROC8,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.09,PROC9,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.1,PROC10,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.11,PROC11,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.12,PROC12,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.13,PROC13,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.14,PROC14,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.15,PROC15,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.16,PROC16,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.17,PROC17,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.18,PROC18,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.19,PROC19,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.2,PROC20,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.21,PROC21,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.22,PROC22,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.23,PROC23,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.24,PROC24,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,44.25,PROC25,80.1,ICD OPERATION/PROCEDURE,DRG GROUPER
162.5,FEE BASIS INVOICE,FEE BASIS,50.0,REASON CODE,162.95,FEE BASIS CHECK CANCELLATION REASON,FEE BASIS
162.5,FEE BASIS INVOICE,FEE BASIS,60.0,CONTRACT,161.43,FEE BASIS CONTRACT,(unpackaged)
162.5,FEE BASIS INVOICE,FEE BASIS,82.0,SERVICING FACILITY STATE,5.0,STATE,PATIENT FILE
162.5,FEE BASIS INVOICE,FEE BASIS,87.0,IPAC VENDOR AGREEMENT,161.95,IPAC VENDOR AGREEMENT FILE,(unpackaged)
162.5,FEE BASIS INVOICE,FEE BASIS,90.0,PAYMENT METHODOLOGY,163.98,FEE BASIS PAYMENT METHODOLOGY,(unpackaged)
162.7,FEE BASIS UNAUTHORIZED CLAIMS,FEE BASIS,0.5,FEE PROGRAM,161.8,FEE BASIS PROGRAM,FEE BASIS
162.7,FEE BASIS UNAUTHORIZED CLAIMS,FEE BASIS,1.0,VENDOR,161.2,FEE BASIS VENDOR,FEE BASIS
162.7,FEE BASIS UNAUTHORIZED CLAIMS,FEE BASIS,2.0,VETERAN,2.0,PATIENT,PATIENT FILE
162.7,FEE BASIS UNAUTHORIZED CLAIMS,FEE BASIS,5.1,ICD DIAGNOSIS,80.0,ICD DIAGNOSIS,DRG GROUPER
162.7,FEE BASIS UNAUTHORIZED CLAIMS,FEE BASIS,6.0,PRIMARY SERVICE FACILITY,4.0,INSTITUTION,KERNEL
162.7,FEE BASIS UNAUTHORIZED CLAIMS,FEE BASIS,10.0,DISPOSITION,162.91,FEE BASIS UNAUTHORIZED CLAIMS DISPOSITIONS,FEE BASIS
162.7,FEE BASIS UNAUTHORIZED CLAIMS,FEE BASIS,20.0,MASTER CLAIM,162.7,FEE BASIS UNAUTHORIZED CLAIMS,FEE BASIS
162.7,FEE BASIS UNAUTHORIZED CLAIMS,FEE BASIS,24.0,STATUS,162.92,FEE BASIS UNAUTHORIZED CLAIMS STATUS,FEE BASIS
162.7,FEE BASIS UNAUTHORIZED CLAIMS,FEE BASIS,27.0,ENTERED/LAST EDITED BY,200.0,NEW PERSON,SOCIAL WORK
162.8,FEE BASIS UNAUTHORIZED CLAIMS PENDING INFO,FEE BASIS,0.02,UNAUTHORIZED CLAIM,162.7,FEE BASIS UNAUTHORIZED CLAIMS,FEE BASIS
162.8,FEE BASIS UNAUTHORIZED CLAIMS PENDING INFO,FEE BASIS,0.03,INFORMATION REQUESTED,162.93,FEE BASIS UNAUTHORIZED REQUESTED INFORMATION,FEE BASIS
162.8,FEE BASIS UNAUTHORIZED CLAIMS PENDING INFO,FEE BASIS,0.06,RECEIVED BY,200.0,NEW PERSON,SOCIAL WORK
162.8,FEE BASIS UNAUTHORIZED CLAIMS PENDING INFO,FEE BASIS,0.07,REQUESTED BY,200.0,NEW PERSON,SOCIAL WORK
162.92,FEE BASIS UNAUTHORIZED CLAIMS STATUS,FEE BASIS,0.05,LETTER,161.3,FEE BASIS LETTER,FEE BASIS
162.92,FEE BASIS UNAUTHORIZED CLAIMS STATUS,FEE BASIS,0.06,1725 LETTER,161.3,FEE BASIS LETTER,FEE BASIS
162.97,FEE BASIS CPT RVU,(unpackaged),0.02,CONVERSION CATEGORY,162.99,FEE BASIS HCFA CONVERSION,(unpackaged)
163.7,FEE BASIS FPPS AUDIT,(unpackaged),7.0,USER,200.0,NEW PERSON,SOCIAL WORK
164.0,ICDO TOPOGRAPHY,ONCOLOGY,0.05,SURGERY CODING,164.2,SITE-GROUP FOR ONCOLOGY,ONCOLOGY
164.0,ICDO TOPOGRAPHY,ONCOLOGY,0.065,REPORTING SITE GROUP,164.14,ICDO SITE GROUPS FOR REPORTING,ONCOLOGY
164.0,ICDO TOPOGRAPHY,ONCOLOGY,29.0,T & N CODES,164.0,ICDO TOPOGRAPHY,ONCOLOGY
164.0,ICDO TOPOGRAPHY,ONCOLOGY,30.0,AJCC STAGING GROUP,164.33,AJCC STAGING GROUPS,ONCOLOGY
164.0,ICDO TOPOGRAPHY,ONCOLOGY,41.0,EXTENSION CODING,164.0,ICDO TOPOGRAPHY,ONCOLOGY
164.0,ICDO TOPOGRAPHY,ONCOLOGY,43.0,EXTENSION CODE SET-1ST ED,164.5,SEER CODE SET,ONCOLOGY
164.0,ICDO TOPOGRAPHY,ONCOLOGY,43.01,EXTENSION CODE SET-2ND ED,164.5,SEER CODE SET,ONCOLOGY
164.0,ICDO TOPOGRAPHY,ONCOLOGY,43.02,EXTENSION CODE SET-3RD ED,164.5,SEER CODE SET,ONCOLOGY
164.0,ICDO TOPOGRAPHY,ONCOLOGY,51.0,LYMPH NODE ENCODING,164.0,ICDO TOPOGRAPHY,ONCOLOGY
164.0,ICDO TOPOGRAPHY,ONCOLOGY,53.0,LYMPH NODE CODE SET-1ST ED,164.5,SEER CODE SET,ONCOLOGY
164.0,ICDO TOPOGRAPHY,ONCOLOGY,53.01,LYMPH NODE CODE SET-2ND ED,164.5,SEER CODE SET,ONCOLOGY
164.0,ICDO TOPOGRAPHY,ONCOLOGY,53.02,LYMPH NODE CODE SET-3RD ED,164.5,SEER CODE SET,ONCOLOGY
164.0,ICDO TOPOGRAPHY,ONCOLOGY,63.0,SURGERY CODE SET-1ST ED,164.5,SEER CODE SET,ONCOLOGY
164.0,ICDO TOPOGRAPHY,ONCOLOGY,63.01,SURGERY CODE SET-2ND ED,164.5,SEER CODE SET,ONCOLOGY
164.0,ICDO TOPOGRAPHY,ONCOLOGY,102.0,DEFAULT PRIMARY SITE GROUP,164.2,SITE-GROUP FOR ONCOLOGY,ONCOLOGY
164.0,ICDO TOPOGRAPHY,ONCOLOGY,107.0,SURGERY CODE GROUP-5TH ED,164.0,ICDO TOPOGRAPHY,ONCOLOGY
164.08,ICDO-SITES,ONCOLOGY,5.0,REPORTING GROUP,164.14,ICDO SITE GROUPS FOR REPORTING,ONCOLOGY
164.1,ICD-O-2 MORPHOLOGY,ONCOLOGY,3.0,ICDO-SITE,164.08,ICDO-SITES,ONCOLOGY
164.1,ICD-O-2 MORPHOLOGY,ONCOLOGY,4.0,TOPOGRAPHY,164.0,ICDO TOPOGRAPHY,ONCOLOGY
164.1,ICD-O-2 MORPHOLOGY,ONCOLOGY,30.0,TN-CODES,164.1,ICD-O-2 MORPHOLOGY,ONCOLOGY
164.1,ICD-O-2 MORPHOLOGY,ONCOLOGY,43.0,EXTENSION CODE SET-1ST ED,164.5,SEER CODE SET,ONCOLOGY
164.1,ICD-O-2 MORPHOLOGY,ONCOLOGY,43.01,EXTENSION CODE SET-2ND ED,164.5,SEER CODE SET,ONCOLOGY
164.1,ICD-O-2 MORPHOLOGY,ONCOLOGY,43.02,EXTENSION CODE SET-3RD ED,164.5,SEER CODE SET,ONCOLOGY
164.1,ICD-O-2 MORPHOLOGY,ONCOLOGY,53.0,LYMPH NODE CODE SET-1ST ED,164.5,SEER CODE SET,ONCOLOGY
164.1,ICD-O-2 MORPHOLOGY,ONCOLOGY,53.01,LYMPH NODE CODE SET-2ND ED,164.5,SEER CODE SET,ONCOLOGY
164.1,ICD-O-2 MORPHOLOGY,ONCOLOGY,53.02,LYMPH NODE CODE SET-3RD ED,164.5,SEER CODE SET,ONCOLOGY
164.2,SITE-GROUP FOR ONCOLOGY,ONCOLOGY,43.0,EXTENSION CODE SET-1ST ED,164.5,SEER CODE SET,ONCOLOGY
164.2,SITE-GROUP FOR ONCOLOGY,ONCOLOGY,43.01,EXTENSION CODE SET-2ND ED,164.5,SEER CODE SET,ONCOLOGY
164.2,SITE-GROUP FOR ONCOLOGY,ONCOLOGY,43.02,EXTENSION CODE SET-3RD ED,164.5,SEER CODE SET,ONCOLOGY
164.2,SITE-GROUP FOR ONCOLOGY,ONCOLOGY,53.0,LYMPH NODE CODE SET-1ST ED,164.5,SEER CODE SET,ONCOLOGY
164.2,SITE-GROUP FOR ONCOLOGY,ONCOLOGY,53.01,LYMPH NODE CODE SET-2ND ED,164.5,SEER CODE SET,ONCOLOGY
164.2,SITE-GROUP FOR ONCOLOGY,ONCOLOGY,53.02,LYMPH NODE CODE SET-3RD ED,164.5,SEER CODE SET,ONCOLOGY
164.42,PRIMARY CANCER STATUS CODE,ONCOLOGY,1.0,DAM EQUIVALENT,164.42,PRIMARY CANCER STATUS CODE,ONCOLOGY
164.5,SEER CODE SET,ONCOLOGY,3.0,NEXT EDITION CODE SET,164.5,SEER CODE SET,ONCOLOGY
165.0,ONCOLOGY CONTACT,ONCOLOGY,0.115,STATE,5.0,STATE,PATIENT FILE
165.0,ONCOLOGY CONTACT,ONCOLOGY,0.119,ZIP CODE,5.11,ZIP CODE,ONCOLOGY
165.0,ONCOLOGY CONTACT,ONCOLOGY,0.1219,TEMPORARY ZIP CODE,5.11,ZIP CODE,ONCOLOGY
165.0,ONCOLOGY CONTACT,ONCOLOGY,99.0,VA HOSPITAL #,4.0,INSTITUTION,KERNEL
165.0,ONCOLOGY CONTACT,ONCOLOGY,100.0,VA PROVIDER #,200.0,NEW PERSON,SOCIAL WORK
165.5,ONCOLOGY PRIMARY,ONCOLOGY,0.01,SITE/GP,164.2,SITE-GROUP FOR ONCOLOGY,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,0.02,PATIENT NAME,160.0,ONCOLOGY PATIENT,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,0.022,ICDO-SITE,164.08,ICDO-SITES,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,0.03,REPORTING FACILITY,160.19,FACILITY,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,0.04,CLASS OF CASE,165.3,CLASS OF CASE,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1.2,TYPE OF REPORTING SOURCE,168.0,TYPE OF REPORTING SOURCE,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,2.0,PRIMARY SURGEON,165.0,ONCOLOGY CONTACT,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,2.1,FOLLOWING PHYSICIAN,165.0,ONCOLOGY CONTACT,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,2.2,MANAGING PHYSICIAN,165.0,ONCOLOGY CONTACT,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,2.3,PHYSICIAN #3,165.0,ONCOLOGY CONTACT,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,2.4,PHYSICIAN #4,165.0,ONCOLOGY CONTACT,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,5.0,DX FACILITY,160.19,FACILITY,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,6.0,FACILITY REFERRED FROM,160.19,FACILITY,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,7.0,FACILITY REFERRED TO,160.19,FACILITY,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,16.0,STATE AT DX,5.0,STATE,PATIENT FILE
165.5,ONCOLOGY PRIMARY,ONCOLOGY,18.0,PRIMARY PAYER AT DX,160.3,PRIMARY PAYER AT DIAGNOSIS,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,19.0,STAGED BY (CLINICAL STAGE),165.7,ONCOLOGY STAGED BY CODES,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,20.0,PRIMARY SITE,164.0,ICDO TOPOGRAPHY,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,21.0,CASEFINDING SOURCE,166.0,CASEFINDING SOURCE,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,22.0,HISTOLOGY (ICD-O-2),164.1,ICD-O-2 MORPHOLOGY,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,22.3,HISTOLOGY (ICD-O-3),169.3,ICD-O-3 MORPHOLOGY,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,24.0,GRADE/DIFFERENTIATION,164.43,GRADE,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,25.1,TUMOR MARKER 1,164.15,TUMOR MARKERS,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,25.2,TUMOR MARKER 2,164.15,TUMOR MARKERS,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,25.3,TUMOR MARKER 3,164.15,TUMOR MARKERS,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,39.0,OTHER STAGING SYSTEM,164.3,OTHER STAGING FOR ONCOLOGY,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,50.1,SURGERY HOSPITAL,160.19,FACILITY,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,51.1,RADIATION HOSPITAL,160.19,FACILITY,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,52.1,RADIATION THERAPY TO CNS HOSP,160.19,FACILITY,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,53.1,CHEMOTHERAPY HOSPITAL,160.19,FACILITY,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,54.1,HORMONE THERAPY HOSPITAL,160.19,FACILITY,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,55.1,IMMUNOTHERAPY HOSPITAL,160.19,FACILITY,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,57.1,OTHER TREATMENT HOSPITAL,160.19,FACILITY,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,64.1,QA REVIEWER,200.0,NEW PERSON,SOCIAL WORK
165.5,ONCOLOGY PRIMARY,ONCOLOGY,66.0,PHYSICIAN STAGING,165.0,ONCOLOGY CONTACT,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,71.0,TYPE OF FIRST RECURRENCE,160.12,TYPE OF RECURRENCE,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,71.4,OTHER TYPE OF FIRST RECURRENCE,160.12,TYPE OF RECURRENCE,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,89.0,STAGED BY (PATHOLOGIC STAGE),165.7,ONCOLOGY STAGED BY CODES,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,92.0,ABSTRACTED BY,200.0,NEW PERSON,SOCIAL WORK
165.5,ONCOLOGY PRIMARY,ONCOLOGY,95.0,LAST TUMOR STATUS,164.42,PRIMARY CANCER STATUS CODE,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,125.0,RADIATION TREATMENT VOLUME,164.7,RADIATION TREATMENT VOLUME,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,128.0,RADIATION COMPLETION STATUS,164.8,RADIATION COMPLETION STATUS,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,129.0,RADIATION AUXILIARY VOLUME,164.7,RADIATION TREATMENT VOLUME,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,148.1,CANCER #1,164.2,SITE-GROUP FOR ONCOLOGY,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,148.2,CANCER #2,164.2,SITE-GROUP FOR ONCOLOGY,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,148.3,CANCER #3,164.2,SITE-GROUP FOR ONCOLOGY,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,148.4,CANCER #4,164.2,SITE-GROUP FOR ONCOLOGY,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,153.0,HEMA TRANS/ENDOCRINE PROC,167.0,HEMATOLOGIC TRANSPLANT/ENDOCRINE PROCEDURES,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,153.2,HEMA TRANS/ENDOCRINE PROC @FAC,167.0,HEMATOLOGIC TRANSPLANT/ENDOCRINE PROCEDURES,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,194.0,MULT TUM RPT AS ONE PRIM,169.0,TYPE OF MULTIPLE TUMORS,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,199.0,CASE LAST CHANGED BY,200.0,NEW PERSON,SOCIAL WORK
165.5,ONCOLOGY PRIMARY,ONCOLOGY,244.0,INITIATED BY,200.0,NEW PERSON,SOCIAL WORK
165.5,ONCOLOGY PRIMARY,ONCOLOGY,347.0,MANAGING PHYSICIAN (PRIMARY),166.12,BLADDER PHYSICIAN SPECIALTY,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,348.0,MANAGING PHYSICIAN (SECONDARY),166.12,BLADDER PHYSICIAN SPECIALTY,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,363.0,REGIONAL TREATMENT MODALITY,166.13,REGIONAL TREATMENT MODALITY,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,363.1,BOOST TREATMENT MODALITY,166.13,REGIONAL TREATMENT MODALITY,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,519.0,SUBSITE,166.3,ONCOLOGY SUBSITE,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,803.0,1ST PRIMARY SITE,164.0,ICDO TOPOGRAPHY,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,804.0,1ST PRIMARY HISTOLOGY,164.1,ICD-O-2 MORPHOLOGY,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,805.0,2ND PRIMARY SITE,164.0,ICDO TOPOGRAPHY,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,806.0,2ND PRIMARY HISTOLOGY,164.1,ICD-O-2 MORPHOLOGY,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,849.0,TYPE OF STAGING SYSTEM (PED),164.6,TYPE OF STAGING SYSTEM (PEDIATRIC),(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1102.0,FIRST SITE CODE,164.0,ICDO TOPOGRAPHY,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1104.0,SECOND SITE CODE,164.0,ICDO TOPOGRAPHY,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1308.0,WHO HISTOLOGICAL CL,164.9,WHO HISTOLOGICAL CLASSIFICATION,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1311.0,KARNOFSKY'S RATING PRIOR TO TX,164.17,KARNOFSKY'S RATING,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1367.0,KARNOFSKY'S RATING @ DIS/TRANS,164.17,KARNOFSKY'S RATING,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1371.0,KARNOFSKY'S RATING RECURRENCE,164.17,KARNOFSKY'S RATING,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1400.0,LNG CO-MORBID CONDITION 1,80.0,ICD DIAGNOSIS,DRG GROUPER
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1400.1,LNG CO-MORBID CONDITION 2,80.0,ICD DIAGNOSIS,DRG GROUPER
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1400.2,LNG CO-MORBID CONDITION 3,80.0,ICD DIAGNOSIS,DRG GROUPER
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1400.3,LNG CO-MORBID CONDITION 4,80.0,ICD DIAGNOSIS,DRG GROUPER
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1400.4,LNG CO-MORBID CONDITION 5,80.0,ICD DIAGNOSIS,DRG GROUPER
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1400.5,LNG CO-MORBID CONDITION 6,80.0,ICD DIAGNOSIS,DRG GROUPER
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1403.0,LNG PERSONAL HIST OTH MALIG,164.0,ICDO TOPOGRAPHY,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1423.0,CHEMOTHERAPEUTIC AGENT #1,164.18,CHEMOTHERAPEUTIC DRUGS,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1423.1,CHEMOTHERAPEUTIC AGENT #2,164.18,CHEMOTHERAPEUTIC DRUGS,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1423.2,CHEMOTHERAPEUTIC AGENT #3,164.18,CHEMOTHERAPEUTIC DRUGS,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1423.3,CHEMOTHERAPEUTIC AGENT #4,164.18,CHEMOTHERAPEUTIC DRUGS,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1423.4,CHEMOTHERAPEUTIC AGENT #5,164.18,CHEMOTHERAPEUTIC DRUGS,(unpackaged)
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1426.0,LNG COMPLICATION #1,80.0,ICD DIAGNOSIS,DRG GROUPER
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1426.1,LNG COMPLICATION #2,80.0,ICD DIAGNOSIS,DRG GROUPER
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1426.2,LNG COMPLICATION #3,80.0,ICD DIAGNOSIS,DRG GROUPER
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1426.3,LNG COMPLICATION #4,80.0,ICD DIAGNOSIS,DRG GROUPER
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1426.4,LNG COMPLICATION #5,80.0,ICD DIAGNOSIS,DRG GROUPER
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1571.0,GAS CO-MORBID CONDITION 1,80.0,ICD DIAGNOSIS,DRG GROUPER
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1571.1,GAS CO-MORBID CONDITION 2,80.0,ICD DIAGNOSIS,DRG GROUPER
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1571.2,GAS CO-MORBID CONDITION 3,80.0,ICD DIAGNOSIS,DRG GROUPER
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1571.3,GAS CO-MORBID CONDITION 4,80.0,ICD DIAGNOSIS,DRG GROUPER
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1571.4,GAS CO-MORBID CONDITION 5,80.0,ICD DIAGNOSIS,DRG GROUPER
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1571.5,GAS CO-MORBID CONDITION 6,80.0,ICD DIAGNOSIS,DRG GROUPER
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1573.0,GAS PERSONAL HIST OTH MALIG,164.0,ICDO TOPOGRAPHY,ONCOLOGY
165.5,ONCOLOGY PRIMARY,ONCOLOGY,1576.0,GAS CHEMOTHERAPEUTIC AGENT #1,164.18,CHEMOTHERAPEUTIC DRUGS,(unpackaged)
