file_number,label,entry_count,tier,package,package_provenance,package_confidence,global_root
771.1,HL7 FIELD,17,tiny,HEALTH LEVEL SEVEN,direct,high,"^HL(771.1,"
771.2,HL7 MESSAGE TYPE,17,tiny,HEALTH LEVEL SEVEN,direct,high,"^HL(771.2,"
771.3,HL7 SEGMENT TYPE,17,tiny,HEALTH LEVEL SEVEN,direct,high,"^HL(771.3,"
771.4,HL7 DATA TYPE,17,tiny,HEALTH LEVEL SEVEN,direct,high,"^HL(771.4,"
771.5,HL7 VERSION,17,tiny,HEALTH LEVEL SEVEN,direct,high,"^HL(771.5,"
771.6,HL7 MESSAGE STATUS,17,tiny,HEALTH LEVEL SEVEN,direct,high,"^HL(771.6,"
771.7,HL7 ERROR MESSAGE,17,tiny,HEALTH LEVEL SEVEN,direct,high,"^HL(771.7,"
771.8,HL7 STANDARD,17,tiny,HEALTH LEVEL SEVEN,direct,high,"^HL(771.8,"
771.9,HL7 DEGREE,17,tiny,HEALTH LEVEL SEVEN,prefix,high,"^HL(771.9,"
772.0,HL7 MESSAGE TEXT,17,tiny,HEALTH LEVEL SEVEN,direct,high,"^HL(772,"
779.001,HL7 EVENT TYPE CODE,17,tiny,HEALTH LEVEL SEVEN,direct,high,"^HL(779.001,"
779.002,HL7 ACKNOWLEDGEMENT CODE,17,tiny,HEALTH LEVEL SEVEN,direct,high,"^HL(779.002,"
779.003,HL7 ACCEPT/APPLICATION ACK CONDITION,17,tiny,HEALTH LEVEL SEVEN,direct,high,"^HL(779.003,"
779.004,COUNTRY CODE,17,tiny,HEALTH LEVEL SEVEN,direct,high,"^HL(779.004,"
779.005,HL7 MESSAGE STRUCTURE CODE,17,tiny,HEALTH LEVEL SEVEN,prefix,high,"^HL(779.005,"
801.41,REMINDER DIALOG,17,tiny,CLINICAL REMINDERS,prefix,med,"^PXRMD(801.41,"
801.42,REMINDER GUI PROCESS,17,tiny,CLINICAL REMINDERS,prefix,med,"^PXRMD(801.42,"
801.43,REMINDER FINDING ITEM PARAMETER,17,tiny,CLINICAL REMINDERS,prefix,med,"^PXRMD(801.43,"
801.45,REMINDER FINDING TYPE PARAMETER,17,tiny,CLINICAL REMINDERS,prefix,med,"^PXRMD(801.45,"
801.46,REMINDER GENERAL FINDINGS,17,tiny,CLINICAL REMINDERS,prefix,med,"^PXRMD(801.46,"
801.47,REMINDER DIALOG FUNCTION FILE,17,tiny,CLINICAL REMINDERS,prefix,med,"^PXRMD(801.47,"
801.48,REMINDER DIALOG LINK TYPE,17,tiny,CLINICAL REMINDERS,prefix,med,"^PXRMD(801.48,"
801.5,REMINDER DIALOG PATIENT ASSOCIATION,17,tiny,CLINICAL REMINDERS,prefix,med,"^PXRMD(801.5,"
801.55,REMINDER GEC DIALOG ASSOCIATION HISTORY,17,tiny,CLINICAL REMINDERS,prefix,med,"^PXRMD(801.55,"
801.9,REMINDER RESOLUTION STATUS,17,tiny,CLINICAL REMINDERS,prefix,med,"^PXRMD(801.9,"
801.95,HEALTH FACTOR RESOLUTION,17,tiny,CLINICAL REMINDERS,prefix,med,"^PXRMD(801.95,"
802.4,REMINDER FUNCTION FINDING FUNCTIONS,17,tiny,CLINICAL REMINDERS,prefix,med,"^PXRMD(802.4,"
810.9,REMINDER LOCATION LIST,17,tiny,CLINICAL REMINDERS,prefix,med,"^PXRMD(810.9,"
811.4,REMINDER COMPUTED FINDINGS,17,tiny,CLINICAL REMINDERS,prefix,med,"^PXRMD(811.4,"
811.5,REMINDER TERM,17,tiny,CLINICAL REMINDERS,prefix,med,"^PXRMD(811.5,"
811.6,REMINDER SPONSOR,17,tiny,CLINICAL REMINDERS,prefix,med,"^PXRMD(811.6,"
811.7,REMINDER CATEGORY,17,tiny,CLINICAL REMINDERS,prefix,med,"^PXRMD(811.7,"
120.5,GMRV VITAL MEASUREMENT,16,tiny,NURSING FIXES,direct,high,"^GMR(120.5,"
120.55,GMRV ORDERS,16,tiny,ZZVITALS,direct,high,"^GMR(120.55,"
120.8,PATIENT ALLERGIES,16,tiny,ADVERSE REACTION TRACKING,direct,high,"^GMR(120.8,"
120.85,ADVERSE REACTION REPORTING,16,tiny,ADVERSE REACTION TRACKING,direct,high,"^GMR(120.85,"
120.86,ADVERSE REACTION ASSESSMENT,16,tiny,VITALS,range_canonical,low,"^GMR(120.86,"
120.88,REMOTE ALLERGY COMMENT,16,tiny,VITALS,range_canonical,low,"^GMR(120.88,"
123.0,REQUEST/CONSULTATION,16,tiny,SUPPLY,direct,high,"^GMR(123,"
123.033,GMRC CONSULT MAPPING,16,tiny,(unattributed),unattributed,,"^GMR(123.033,"
123.1,REQUEST ACTION TYPES,16,tiny,CONSULT/REQUEST TRACKING,direct,high,"^GMR(123.1,"
123.3,GMRC PROCEDURE,16,tiny,(unattributed),unattributed,,"^GMR(123.3,"
123.5,REQUEST SERVICES,16,tiny,CONSULT/REQUEST TRACKING,direct,high,"^GMR(123.5,"
123.6,IFC MESSAGE LOG,16,tiny,(unattributed),unattributed,,"^GMR(123.6,"
123.7,IFC REASON FOR REQUEST MAPPING,16,tiny,(unattributed),unattributed,,"^GMR(123.7,"
123.9,CONSULTS PARAMETERS FILE,16,tiny,(unattributed),unattributed,,"^GMR(123.9,"
124.3,GMR TEXT,16,tiny,GEN. MED. REC. - GENERATOR,direct,high,"^GMR(124.3,"
126.0,GMRY PATIENT I/O FILE,16,tiny,SUPPLY,direct,high,"^GMR(126,"
420.7,BUDGET DISTRIBUTION CODES,16,tiny,IFCAP,direct,high,"^PRCF(420.7,"
421.0,FUND DISTRIBUTION,16,tiny,IFCAP,direct,high,"^PRCF(421,"
421.1,MULTIPLE DISTRIBUTION,16,tiny,IFCAP,direct,high,"^PRCF(421.1,"
421.2,CALM/LOG TRANSMISSION RECORD,16,tiny,IFCAP,direct,high,"^PRCF(421.2,"
421.3,CALM ERROR MESSAGES,16,tiny,IFCAP,direct,high,"^PRCF(421.3,"
421.4,FISCAL LOCK,16,tiny,IFCAP,direct,high,"^PRCF(421.4,"
421.5,INVOICE TRACKING,16,tiny,IFCAP,direct,high,"^PRCF(421.5,"
421.6,FUND DISTRIBUTION (TEMP TRANS),16,tiny,IFCAP,direct,high,"^PRCF(421.6,"
421.7,INVOICE DLN COUNTER,16,tiny,IFCAP,direct,high,"^PRCF(421.7,"
421.9,INVOICE PARTIAL COUNTER,16,tiny,IFCAP,direct,high,"^PRCF(421.9,"
422.2,COUNTER,16,tiny,IFCAP,direct,high,"^PRCF(422.2,"
423.0,CALM/LOG CODE SHEET,16,tiny,IFCAP,direct,high,"^PRCF(423,"
423.4,ISMS REASON CODES,16,tiny,IFCAP,direct,high,"^PRCF(423.4,"
423.5,PRC IFCAP MESSAGE ROUTER,16,tiny,IFCAP,direct,high,"^PRCF(423.5,"
423.6,ISMS/FMS TRANS,16,tiny,IFCAP,direct,high,"^PRCF(423.6,"
423.9,CALM/LOG BATCH TYPE,16,tiny,IFCAP,direct,high,"^PRCF(423.9,"
9000010.12,V SKIN TEST,16,tiny,(unattributed),unattributed,,^AUPNVSK(
58.35,RETURN DRUG,14,tiny,CONTROLLED SUBSTANCES,prefix,high,"^PSD(58.35,"
58.36,RETURN DRUG CONTRACTOR,14,tiny,CONTROLLED SUBSTANCES,prefix,high,"^PSD(58.36,"
58.8,DRUG ACCOUNTABILITY STATS,14,tiny,CONTROLLED SUBSTANCES,direct,high,"^PSD(58.8,"
58.81,DRUG ACCOUNTABILITY TRANSACTION,14,tiny,CONTROLLED SUBSTANCES,direct,high,"^PSD(58.81,"
58.811,DRUG ACCOUNTABILITY ORDER,14,tiny,CONTROLLED SUBSTANCES,prefix,high,"^PSD(58.811,"
58.812,DA UPLOAD,14,tiny,CONTROLLED SUBSTANCES,prefix,high,"^PSD(58.812,"
58.82,CS ORDER STATUS,14,tiny,CONTROLLED SUBSTANCES,direct,high,"^PSD(58.82,"
58.83,CS COMPLETION STATUS,14,tiny,CONTROLLED SUBSTANCES,direct,high,"^PSD(58.83,"
58.84,DRUG ACCOUNTABILITY TRANSACTION TYPE,14,tiny,CONTROLLED SUBSTANCES,direct,high,"^PSD(58.84,"
58.85,CS WORKSHEET,14,tiny,CONTROLLED SUBSTANCES,direct,high,"^PSD(58.85,"
58.86,CS DESTRUCTION,14,tiny,CONTROLLED SUBSTANCES,direct,high,"^PSD(58.86,"
58.87,CS CORRECTION LOG,14,tiny,CONTROLLED SUBSTANCES,direct,high,"^PSD(58.87,"
58.88,CS IRL PROGRAM,14,tiny,CONTROLLED SUBSTANCES,direct,high,"^PSD(58.88,"
58.89,CS ERROR LOG,14,tiny,CONTROLLED SUBSTANCES,direct,high,"^PSD(58.89,"
161.9,FEE BASIS PAID TO IB,14,tiny,FEE BASIS,prefix,high,"^FB(161.9,"
161.91,ADJUSTMENT REASON,14,tiny,FEE BASIS,prefix,high,"^FB(161.91,"
161.92,ADJUSTMENT GROUP,14,tiny,FEE BASIS,prefix,high,"^FB(161.92,"
161.93,REMITTANCE REMARK,14,tiny,FEE BASIS,prefix,high,"^FB(161.93,"
161.94,PRESENT ON ADMISSION,14,tiny,FEE BASIS,prefix,high,"^FB(161.94,"
162.91,FEE BASIS UNAUTHORIZED CLAIMS DISPOSITIONS,14,tiny,FEE BASIS,direct,high,"^FB(162.91,"
162.92,FEE BASIS UNAUTHORIZED CLAIMS STATUS,14,tiny,FEE BASIS,direct,high,"^FB(162.92,"
162.93,FEE BASIS UNAUTHORIZED REQUESTED INFORMATION,14,tiny,FEE BASIS,direct,high,"^FB(162.93,"
162.94,FEE BASIS UNAUTHORIZED DISAPPROVAL REASONS,14,tiny,FEE BASIS,direct,high,"^FB(162.94,"
162.95,FEE BASIS CHECK CANCELLATION REASON,14,tiny,FEE BASIS,direct,high,"^FB(162.95,"
162.96,FEE BASIS GEOGRAPHIC INDEX,14,tiny,FEE BASIS,prefix,high,"^FB(162.96,"
162.97,FEE BASIS CPT RVU,14,tiny,FEE BASIS,prefix,high,"^FB(162.97,"
162.98,FEE BASIS MODIFIER TABLE INDEX,14,tiny,FEE BASIS,prefix,high,"^FB(162.98,"
162.99,FEE BASIS HCFA CONVERSION,14,tiny,FEE BASIS,prefix,high,"^FB(162.99,"
163.7,FEE BASIS FPPS AUDIT,14,tiny,FEE BASIS,prefix,high,"^FB(163.7,"
445.0,GENERIC INVENTORY,14,tiny,GENERIC INVENTORY PACKAGE,direct,high,"^PRCP(445,"
445.1,INVENTORY BALANCES,14,tiny,GENERIC INVENTORY PACKAGE,direct,high,"^PRCP(445.1,"
445.2,INVENTORY TRANSACTION,14,tiny,GENERIC INVENTORY PACKAGE,direct,high,"^PRCP(445.2,"
445.3,INTERNAL DISTRIBUTION ORDER/ADJ.,14,tiny,GENERIC INVENTORY PACKAGE,direct,high,"^PRCP(445.3,"
445.4,STORAGE LOCATION,14,tiny,GENERIC INVENTORY PACKAGE,direct,high,"^PRCP(445.4,"
445.5,AUTOMATED SUPPLY STATIONS,14,tiny,GENERIC INVENTORY PACKAGE,prefix,high,"^PRCP(445.5,"
445.6,GROUP CATEGORY,14,tiny,GENERIC INVENTORY PACKAGE,direct,high,"^PRCP(445.6,"
445.7,CASE CARTS,14,tiny,GENERIC INVENTORY PACKAGE,direct,high,"^PRCP(445.7,"
445.8,INSTRUMENT KITS,14,tiny,GENERIC INVENTORY PACKAGE,direct,high,"^PRCP(445.8,"
446.0,DISTRIBUTION/USAGE HISTORY,14,tiny,GENERIC INVENTORY PACKAGE,direct,high,"^PRCP(446,"
446.1,INVENTORY DISTRIBUTED PATIENT SUPPLIES,14,tiny,GENERIC INVENTORY PACKAGE,direct,high,"^PRCP(446.1,"
446.7,CLRS REPORT STORAGE,14,tiny,GENERIC INVENTORY PACKAGE,prefix,high,"^PRCP(446.7,"
447.0,INVENTORY LOCK MANAGEMENT,14,tiny,GENERIC INVENTORY PACKAGE,direct,high,"^PRCP(447,"
447.1,AUTOMATED SUPPLY STATION PROCESSING QUEUE,14,tiny,GENERIC INVENTORY PACKAGE,prefix,high,"^PRCP(447.1,"
1927.09,NUPA SAVED NOTES,14,tiny,PATIENT ASSESSMENT DOCUM,prefix,high,"^NUPA(1927.09,"
1927.2,NUPA ASSESSMENT PROBLEMS,14,tiny,PATIENT ASSESSMENT DOCUM,prefix,high,"^NUPA(1927.2,"
1927.23,NUPA PLAN DESCRIPTION TABS,14,tiny,PATIENT ASSESSMENT DOCUM,prefix,high,"^NUPA(1927.23,"
1927.24,NUPA ASSESSMENT INTERVENTIONS,14,tiny,PATIENT ASSESSMENT DOCUM,prefix,high,"^NUPA(1927.24,"
1927.3,NUPA ASSESSMENT DESCRIPTIONS,14,tiny,PATIENT ASSESSMENT DOCUM,prefix,high,"^NUPA(1927.3,"
1927.32,NUPA PCE INFO,14,tiny,PATIENT ASSESSMENT DOCUM,prefix,high,"^NUPA(1927.32,"
1927.4,NUPA CARE PLANS,14,tiny,PATIENT ASSESSMENT DOCUM,prefix,high,"^NUPA(1927.4,"
1927.401,NUPA CARE PLAN PRESSURE ULCERS,14,tiny,PATIENT ASSESSMENT DOCUM,prefix,high,"^NUPA(1927.401,"
1927.4011,NUPA CARE PLAN SKIN ALT TYPES,14,tiny,PATIENT ASSESSMENT DOCUM,prefix,high,"^NUPA(1927.4011,"
1927.402,NUPA CARE PLAN IVS,14,tiny,PATIENT ASSESSMENT DOCUM,prefix,high,"^NUPA(1927.402,"
1927.403,NUPA CARE PLAN GI/GU DEVICES,14,tiny,PATIENT ASSESSMENT DOCUM,prefix,high,"^NUPA(1927.403,"
1927.41,NUPA COMPONENT ITEMS,14,tiny,PATIENT ASSESSMENT DOCUM,prefix,high,"^NUPA(1927.41,"
1927.5,NUPA CARE PLAN TEXT CHANGE LOG,14,tiny,PATIENT ASSESSMENT DOCUM,prefix,high,"^NUPA(1927.5,"
1927.6,NUPA DISCHARGE PLANNING GOAL COMMENTS,14,tiny,PATIENT ASSESSMENT DOCUM,prefix,high,"^NUPA(1927.6,"
791810.0,STATION ORDER,14,tiny,REMOTE ORDER/ENTRY SYSTEM,direct,high,"^RMPF(791810,"
791810.1,ORDER TYPE,14,tiny,REMOTE ORDER/ENTRY SYSTEM,direct,high,"^RMPF(791810.1,"
791810.2,ORDER STATUS,14,tiny,REMOTE ORDER/ENTRY SYSTEM,direct,high,"^RMPF(791810.2,"
791810.3,DISABILITY,14,tiny,REMOTE ORDER/ENTRY SYSTEM,direct,high,"^RMPF(791810.3,"
791810.4,ROES ELIGIBILITY,14,tiny,REMOTE ORDER/ENTRY SYSTEM,direct,high,"^RMPF(791810.4,"
791810.5,ROES MENU,14,tiny,REMOTE ORDER/ENTRY SYSTEM,direct,high,"^RMPF(791810.5,"
791810.6,ORDER DELAY REASONS,14,tiny,REMOTE ORDER/ENTRY SYSTEM,direct,high,"^RMPF(791810.6,"
791811.0,REMOTE INVENTORY PRODUCT,14,tiny,REMOTE ORDER/ENTRY SYSTEM,direct,high,"^RMPF(791811,"
791811.1,REMOTE PRODUCT GROUP,14,tiny,REMOTE ORDER/ENTRY SYSTEM,direct,high,"^RMPF(791811.1,"
791811.2,HEARING AID COMPONENTS,14,tiny,REMOTE ORDER/ENTRY SYSTEM,direct,high,"^RMPF(791811.2,"
791811.3,BATTERY,14,tiny,REMOTE ORDER/ENTRY SYSTEM,direct,high,"^RMPF(791811.3,"
791811.4,REMOTE PROSTHETIC ITEM BRANDS,14,tiny,REMOTE ORDER/ENTRY SYSTEM,direct,high,"^RMPF(791811.4,"
791812.0,TRANSMISSION BATCH,14,tiny,REMOTE ORDER/ENTRY SYSTEM,direct,high,"^RMPF(791812,"
791813.0,REMOTE ORDER/ENTRY PARAMETER,14,tiny,REMOTE ORDER/ENTRY SYSTEM,direct,high,"^RMPF(791813,"
3.51,SPOOL DOCUMENT,13,tiny,KERNEL,direct,high,"^XMB(3.51,"
3.6,BULLETIN,13,tiny,MAILMAN,direct,high,"^XMB(3.6,"
3.7,MAILBOX,13,tiny,MAILMAN,direct,high,"^XMB(3.7,"
3.73,MESSAGES TO BE NEW AT A LATER DATE,13,tiny,MAILMAN,direct,high,"^XMB(3.73,"
3.8,MAIL GROUP,13,tiny,MAILMAN,direct,high,"^XMB(3.8,"
3.816,DISTRIBUTION LIST,13,tiny,MAILMAN,direct,high,"^XMB(3.816,"
3.9,MESSAGE,13,tiny,MAILMAN,direct,high,"^XMB(3.9,"
4.3,MAILMAN SITE PARAMETERS,13,tiny,MAILMAN,direct,high,"^XMB(1,"
4.4,MAILMAN TIME ZONE,13,tiny,MAILMAN,direct,high,"^XMB(4.4,"
4.5,NETWORK TRANSACTION,13,tiny,MAILMAN,direct,high,"^XMB(4.5,"
4.6,TRANSMISSION SCRIPT,13,tiny,MAILMAN,direct,high,"^XMB(4.6,"
80.6,DRG HAC,13,tiny,DRG GROUPER,prefix,med,^ICDHAC(
344.0,AR BATCH PAYMENT,13,tiny,ACCOUNTS RECEIVABLE,direct,high,"^RCY(344,"
344.1,AR DEPOSIT,13,tiny,ACCOUNTS RECEIVABLE,direct,high,"^RCY(344.1,"
344.2,AR PAYMENT TRANSACTIONS,13,tiny,(unattributed),unattributed,,"^RCY(344.2,"
344.3,EDI LOCKBOX DEPOSIT,13,tiny,(unattributed),unattributed,,"^RCY(344.3,"
344.31,EDI THIRD PARTY EFT DETAIL,13,tiny,(unattributed),unattributed,,"^RCY(344.31,"
344.4,ELECTRONIC REMITTANCE ADVICE,13,tiny,(unattributed),unattributed,,"^RCY(344.4,"
344.49,EDI LOCKBOX EOB WORKLIST,13,tiny,(unattributed),unattributed,,"^RCY(344.49,"
344.5,AR EDI LOCKBOX MESSAGES,13,tiny,(unattributed),unattributed,,"^RCY(344.5,"
344.6,RCDPE AUTO-PAY EXCLUSION,13,tiny,(unattributed),unattributed,,"^RCY(344.6,"
344.61,RCDPE PARAMETER,13,tiny,(unattributed),unattributed,,"^RCY(344.61,"
344.62,RCDPE CARC-RARC AUTO DEC,13,tiny,(unattributed),unattributed,,"^RCY(344.62,"
344.7,RCDPE PARAMETER AUDIT,13,tiny,(unattributed),unattributed,,"^RCY(344.7,"
344.71,RCDPE SUSPENSE AUDIT,13,tiny,(unattributed),unattributed,,"^RCY(344.71,"
344.72,RCDPE AUTO-POST AUDIT,13,tiny,(unattributed),unattributed,,"^RCY(344.72,"
344.73,RCDPE COMMENT HISTORY,13,tiny,(unattributed),unattributed,,"^RCY(344.73,"
344.74,RCDPE FIRST PARTY CHARGE QUEUE,13,tiny,(unattributed),unattributed,,"^RCY(344.74,"
392.0,BENEFICIARY TRAVEL CLAIM,13,tiny,BENEFICIARY TRAVEL,direct,high,"^DGBT(392,"
392.1,BENEFICIARY TRAVEL DISTANCE,13,tiny,BENEFICIARY TRAVEL,direct,high,"^DGBT(392.1,"
392.2,BENEFICIARY TRAVEL CERTIFICATION,13,tiny,BENEFICIARY TRAVEL,direct,high,"^DGBT(392.2,"
392.3,BENEFICIARY TRAVEL ACCOUNT,13,tiny,BENEFICIARY TRAVEL,direct,high,"^DGBT(392.3,"
392.31,LOCAL VENDOR,13,tiny,BENEFICIARY TRAVEL,direct,high,"^DGBT(392.31,"
392.4,BENEFICIARY TRAVEL MODE OF TRANSPORTATION,13,tiny,BENEFICIARY TRAVEL,direct,high,"^DGBT(392.4,"
392.41,BT CLAIM ELIGIBILITY CODE,13,tiny,BENEFICIARY TRAVEL,prefix,high,"^DGBT(392.41,"
392.42,BT SPECIAL MODE OF TRANSPORTATION,13,tiny,BENEFICIARY TRAVEL,prefix,high,"^DGBT(392.42,"
392.43,BT COMMON CARRIER MODE OF TRANSPORTATION,13,tiny,BENEFICIARY TRAVEL,prefix,high,"^DGBT(392.43,"
392.51,BENEFICIARY TRAVEL DASHBOARD AUDIT,13,tiny,BENEFICIARY TRAVEL,prefix,high,"^DGBT(392.51,"
392.6,BENEFICIARY TRAVEL DENIAL LETTERS,13,tiny,BENEFICIARY TRAVEL,prefix,high,"^DGBT(392.6,"
392.7,BENEFICIARY TRAVEL MANUAL DEDUCTIBLE WAIVER,13,tiny,BENEFICIARY TRAVEL,prefix,high,"^DGBT(392.7,"
392.8,BENEFICIARY TRAVEL DENIAL REASONS,13,tiny,BENEFICIARY TRAVEL,prefix,high,"^DGBT(392.8,"
392.9,BT PATIENT ALTERNATE INCOME,13,tiny,BENEFICIARY TRAVEL,prefix,high,"^DGBT(392.9,"
798.1,ROR REGISTRY PARAMETERS,13,tiny,CLINICAL CASE REGISTRIES,prefix,high,"^ROR(798.1,"
798.2,ROR SELECTION RULE,13,tiny,CLINICAL CASE REGISTRIES,prefix,high,"^ROR(798.2,"
798.5,ROR ICD SEARCH,13,tiny,CLINICAL CASE REGISTRIES,prefix,high,"^ROR(798.5,"
798.6,ROR PHARMACY CODE,13,tiny,CLINICAL CASE REGISTRIES,prefix,high,"^ROR(798.6,"
798.9,ROR LAB SEARCH,13,tiny,CLINICAL CASE REGISTRIES,prefix,high,"^ROR(798.9,"
799.1,ROR LIST ITEM,13,tiny,CLINICAL CASE REGISTRIES,prefix,high,"^ROR(799.1,"
799.2,ROR METADATA,13,tiny,CLINICAL CASE REGISTRIES,prefix,high,"^ROR(799.2,"
799.31,ROR XML ITEM,13,tiny,CLINICAL CASE REGISTRIES,prefix,high,"^ROR(799.31,"
799.33,ROR DATA AREA,13,tiny,CLINICAL CASE REGISTRIES,prefix,high,"^ROR(799.33,"
799.34,ROR REPORT PARAMETERS,13,tiny,CLINICAL CASE REGISTRIES,prefix,high,"^ROR(799.34,"
799.49,ROR AIDS INDICATOR DISEASE,13,tiny,CLINICAL CASE REGISTRIES,prefix,high,"^ROR(799.49,"
799.51,ROR GENERIC DRUG,13,tiny,CLINICAL CASE REGISTRIES,prefix,high,"^ROR(799.51,"
799.53,ROR LOCAL FIELD,13,tiny,CLINICAL CASE REGISTRIES,prefix,high,"^ROR(799.53,"
3.2,TERMINAL TYPE,12,tiny,KERNEL,direct,high,"^%ZIS(2,"
3.22,DA RETURN CODES,12,tiny,KERNEL,direct,high,"^%ZIS(3.22,"
3.23,LINE/PORT ADDRESS,12,tiny,UTILITIES,prefix,med,"^%ZIS(3.23,"
3.5,DEVICE,12,tiny,KERNEL,direct,high,"^%ZIS(1,"
3.52,PRINT QUEUE JOB,12,tiny,UTILITIES,prefix,med,"^%ZIS(3.52,"
14.5,VOLUME SET,12,tiny,KERNEL,direct,high,"^%ZIS(14.5,"
14.6,UCI ASSOCIATION,12,tiny,KERNEL,direct,high,"^%ZIS(14.6,"
14.7,TASKMAN SITE PARAMETERS,12,tiny,KERNEL,direct,high,"^%ZIS(14.7,"
14.71,TASKMAN MONITOR,12,tiny,UTILITIES,prefix,med,"^%ZIS(14.71,"
14.72,TASKMAN SNAPSHOT,12,tiny,UTILITIES,prefix,med,"^%ZIS(14.72,"
105.0,MICOM LOADER,12,tiny,KERNEL,direct,high,"^%ZIS(""Z"",105,"
106.0,MICOM CONTENTION DEVICES,12,tiny,KERNEL,direct,high,"^%ZIS(""Z"",106,"
108.0,MICOM SITE PARAMETERS,12,tiny,KERNEL,direct,high,"^%ZIS(""Z"",108,"
410.0,CONTROL POINT ACTIVITY,12,tiny,IFCAP,direct,high,"^PRCS(410,"
410.1,TRANSACTION NUMBER,12,tiny,IFCAP,direct,high,"^PRCS(410.1,"
410.2,CLASSIFICATION OF REQUEST,12,tiny,IFCAP,direct,high,"^PRCS(410.2,"
410.3,REPETITIVE ITEM LIST,12,tiny,IFCAP,direct,high,"^PRCS(410.3,"
410.4,SUB-CONTROL POINT,12,tiny,IFCAP,direct,high,"^PRCS(410.4,"
410.5,CPA FORM TYPE,12,tiny,IFCAP,direct,high,"^PRCS(410.5,"
410.6,DELIVERY SCHEDULE,12,tiny,IFCAP,direct,high,"^PRCS(410.6,"
410.7,SORT GROUP,12,tiny,IFCAP,direct,high,"^PRCS(410.7,"
410.8,DELIVERY POINT,12,tiny,IFCAP,direct,high,"^PRCS(410.8,"
410.9,AUTHORITY OF REQUEST,12,tiny,IFCAP,prefix,med,"^PRCS(410.9,"
417.0,FMS TRANSACTIONS,12,tiny,IFCAP,direct,high,"^PRCS(417,"
417.1,FMS EXCEPTIONS,12,tiny,IFCAP,direct,high,"^PRCS(417.1,"
604.0,ADDICTION SEVERITY INDEX,12,tiny,MENTAL HEALTH,prefix,med,"^YSTX(604,"
604.26,ASI PROGRAM TYPE,12,tiny,MENTAL HEALTH,prefix,med,"^YSTX(604.26,"
604.3,ASI LEGAL CODE,12,tiny,MENTAL HEALTH,prefix,med,"^YSTX(604.3,"
604.4,ASI LIVING ARRANGEMENTS,12,tiny,MENTAL HEALTH,prefix,med,"^YSTX(604.4,"
604.45,ASI PATIENT RATING SCALE,12,tiny,MENTAL HEALTH,prefix,med,"^YSTX(604.45,"
604.48,ASI ROUTE OF ADMINISTRATION,12,tiny,MENTAL HEALTH,prefix,med,"^YSTX(604.48,"
604.5,ASI FAMILY HX CODES,12,tiny,MENTAL HEALTH,prefix,med,"^YSTX(604.5,"
604.55,ASI FOLLOW UP,12,tiny,MENTAL HEALTH,prefix,med,"^YSTX(604.55,"
604.66,ASI QUICK FORM,12,tiny,MENTAL HEALTH,prefix,med,"^YSTX(604.66,"
604.68,ASI NARRATIVE,12,tiny,MENTAL HEALTH,prefix,med,"^YSTX(604.68,"
604.77,ASI SUBSTANCE CODE,12,tiny,MENTAL HEALTH,prefix,med,"^YSTX(604.77,"
604.8,ASI PARAMETERS,12,tiny,MENTAL HEALTH,prefix,med,"^YSTX(604.8,"
2040.0,VIST ROSTER,12,tiny,VISUAL IMPAIRMENT SERVICE TEAM,prefix,high,"^ANRV(2040,"
2041.0,VIST PARAMETERS,12,tiny,VISUAL IMPAIRMENT SERVICE TEAM,prefix,high,"^ANRV(2041,"
2041.5,VIST EYE DIAGNOSIS,12,tiny,VISUAL IMPAIRMENT SERVICE TEAM,prefix,high,"^ANRV(2041.5,"
2041.6,VIST CHECKLIST OPTIONS,12,tiny,VISUAL IMPAIRMENT SERVICE TEAM,prefix,high,"^ANRV(2041.6,"
2041.7,VIST BENEFITS AND SERVICES CHECKLIST,12,tiny,VISUAL IMPAIRMENT SERVICE TEAM,prefix,high,"^ANRV(2041.7,"
2042.0,VIST REFERRAL FACILITY,12,tiny,VISUAL IMPAIRMENT SERVICE TEAM,prefix,high,"^ANRV(2042,"
2042.5,VIST REFERRAL ROSTER,12,tiny,VISUAL IMPAIRMENT SERVICE TEAM,prefix,high,"^ANRV(2042.5,"
2043.0,VIST LETTER,12,tiny,VISUAL IMPAIRMENT SERVICE TEAM,prefix,high,"^ANRV(2043,"
2043.5,VARO CLAIMS,12,tiny,VISUAL IMPAIRMENT SERVICE TEAM,prefix,high,"^ANRV(2043.5,"
2044.0,VIST LOCAL BENEFITS AND SERVICES,12,tiny,VISUAL IMPAIRMENT SERVICE TEAM,prefix,high,"^ANRV(2044,"
2048.0,ANRV PATIENT REVIEW,12,tiny,VISUAL IMPAIRMENT SERVICE TEAM,prefix,high,"^ANRV(2048,"
2048.1,ANRV PATIENT REVIEW SECTIONS,12,tiny,VISUAL IMPAIRMENT SERVICE TEAM,prefix,high,"^ANRV(2048.1,"
26.11,PRF LOCAL FLAG,11,tiny,REGISTRATION,prefix,med,"^DGPF(26.11,"
26.12,PRF LOCAL FLAG HISTORY,11,tiny,REGISTRATION,prefix,med,"^DGPF(26.12,"
26.13,PRF ASSIGNMENT,11,tiny,REGISTRATION,prefix,med,"^DGPF(26.13,"
26.14,PRF ASSIGNMENT HISTORY,11,tiny,REGISTRATION,prefix,med,"^DGPF(26.14,"
26.15,PRF NATIONAL FLAG,11,tiny,REGISTRATION,prefix,med,"^DGPF(26.15,"
26.16,PRF TYPE,11,tiny,REGISTRATION,prefix,med,"^DGPF(26.16,"
